userId,movieId,rating,timestamp
4,319,1.0,945079106
4,320,5.0,945078636
4,321,1.0,964538832
4,31,2.0,945079301
4,322,4.0,945079670
4,34,5.0,964539986
4,323,3.0,986848609
4,324,2.0,945078587
4,36,5.0,964540008
4,37,3.0,945079906
4,325,4.0,986935230
4,326,3.0,945078601
4,327,4.0,945079106
4,328,4.0,964622714
4,329,5.0,964623347
4,330,4.0,945079653
4,331,4.0,945078446
4,332,4.0,945079837
4,333,5.0,945173902
4,334,5.0,945173989
4,335,5.0,945173902
4,264,5.0,945079670
4,44,5.0,945079521
4,336,5.0,945173602
4,337,5.0,964538571
4,338,3.0,986849085
4,52,4.0,945079232
4,339,5.0,945173654
4,340,3.0,964540578
4,59,2.0,986934819
4,60,4.0,945079483
4,341,5.0,945173692
4,342,2.0,945078946
4,61,5.0,986934696
4,343,5.0,945079259
4,344,5.0,964539723
4,345,3.0,964538500
4,346,5.0,964539723
4,67,5.0,986934625
4,347,4.0,964539180
4,348,1.0,964778513
4,349,5.0,964538500
4,68,5.0,964538763
4,69,5.0,964538763
4,70,3.0,964538728
4,350,2.0,945078967
4,351,5.0,945174025
4,352,1.0,964539205
4,74,4.0,945079729
4,76,4.0,964539961
4,353,4.0,964539326
4,354,5.0,945174008
4,355,4.0,964538728
4,84,4.0,964622684
4,356,4.0,986849037
4,357,2.0,986934832
4,88,5.0,945079653
4,358,5.0,945078690
4,359,4.0,945079653
4,89,4.0,964538763
4,360,3.0,945078467
4,361,1.0,945173766
4,362,5.0,945079767
4,363,4.0,945173492
4,97,4.0,964622830
4,98,4.0,945079790
4,101,3.0,986935244
4,364,1.0,945079906
4,103,2.0,945079837
4,365,4.0,964622758
4,233,1.0,945629015
4,366,4.0,945079956
4,108,4.0,945079889
4,367,5.0,945079143
4,368,3.0,964539357
4,369,5.0,945174134
4,370,2.0,986849001
4,371,4.0,964622642
4,372,3.0,964622617
4,373,2.0,964539431
4,374,4.0,945629179
4,375,3.0,964540505
4,376,4.0,964622714
4,377,1.0,986934786
4,378,3.0,986934870
4,379,5.0,945079653
4,380,2.0,964622684
4,116,5.0,945078967
4,381,4.0,986934786
4,382,2.0,945078690
4,383,4.0,945079052
4,127,5.0,945079521
4,384,4.0,986935016
4,385,3.0,986935328
4,386,5.0,986934738
4,141,5.0,964539855
4,387,5.0,945174008
4,388,4.0,945079729
4,389,5.0,964540008
4,390,1.0,945629238
4,391,1.0,964622590
4,392,2.0,964538964
4,393,4.0,945078467
4,394,4.0,964622590
4,395,5.0,945079164
4,153,3.0,964623306
4,154,4.0,986935302
4,396,4.0,945079858
4,166,1.0,945173385
4,397,5.0,945078863
4,398,5.0,964622684
4,171,1.0,986848894
4,399,4.0,945079790
4,178,5.0,945079013
4,400,2.0,945078542
4,401,4.0,964539986
4,402,1.0,964778621
4,403,2.0,945173553
4,404,5.0,964539628
4,405,5.0,945078814
4,184,5.0,964539140
4,406,4.0,986935016
4,407,4.0,945078708
4,408,5.0,986934870
4,192,2.0,945078528
4,409,2.0,945078946
4,197,4.0,986848610
4,198,4.0,986936200
4,410,5.0,945079920
4,411,4.0,986934884
4,412,3.0,964778197
4,413,5.0,964622487
4,414,4.0,964539121
4,415,1.0,964538930
4,205,4.0,964539771
4,416,4.0,964539828
4,417,4.0,964623306
4,418,4.0,986934498
4,419,3.0,964622758
4,420,5.0,964538329
4,210,4.0,964539395
4,421,4.0,986849238
4,422,2.0,964538243
4,217,1.0,986848908
4,423,5.0,964538351
4,424,2.0,986849212
4,425,1.0,986935199
4,426,3.0,964539085
4,229,3.0,986936207
4,427,5.0,986849180
4,428,4.0,986934465
4,429,3.0,986849149
4,430,4.0,986849164
4,431,4.0,986849130
4,432,3.0,986934819
4,433,1.0,986849254
4,434,3.0,986848856
4,435,4.0,986849180
4,436,3.0,986849201
4,437,3.0,986849226
4,438,4.0,986849149
4,439,5.0,986848753
4,440,3.0,986848665
4,441,4.0,986934901
4,442,3.0,986848685
4,443,3.0,986848700
4,444,2.0,1007569424
4,445,5.0,986848685
4,446,4.0,1007574542
4,447,3.0,1007569465
4,448,2.0,1007569424
4,449,4.0,1007574470
4,450,1.0,1007569465
4,451,4.0,1007569586
4,452,3.0,1007574509
4,453,1.0,1007569586
4,454,3.0,1007574532
4,455,5.0,1007569445
4,456,3.0,1007569445
4,457,4.0,1007574532
4,458,4.0,1007569465
4,459,5.0,1007569424
5,0,4.0,847434962
5,291,4.0,847435238
5,460,4.0,847434881
5,461,4.0,847435292
5,462,3.0,847434961
5,4,4.0,847434881
5,295,5.0,847435238
5,7,4.0,847434880
5,463,3.0,847434748
5,464,3.0,847434802
5,305,4.0,847435292
5,306,5.0,847435337
5,465,3.0,847435292
5,466,4.0,847435238
5,307,3.0,847435129
5,467,1.0,847435311
5,468,5.0,847435311
5,16,5.0,847434748
5,469,3.0,847435337
5,17,2.0,847434832
5,232,3.0,847434880
5,470,3.0,847434802
5,19,3.0,847434832
5,313,2.0,847435238
5,471,3.0,847434882
5,22,4.0,847435129
5,472,2.0,847434748
5,473,3.0,847435292
5,25,4.0,847434801
5,474,4.0,847435337
5,317,5.0,847435311
5,475,3.0,847435129
5,28,5.0,847434960
5,476,4.0,847435258
5,477,3.0,847435311
5,322,4.0,847434801
5,478,3.0,847435258
5,32,5.0,847434747
5,33,3.0,847434747
5,479,5.0,847435238
5,323,5.0,847434832
5,35,5.0,847435292
5,480,3.0,847434962
5,36,3.0,847435258
6,481,4.0,845553522
6,1,5.0,845554296
6,482,3.0,845554349
6,483,5.0,845553938
6,2,4.0,845553757
6,484,4.0,845554264
6,485,3.0,845555281
6,486,3.0,845553253
6,487,4.0,845553489
6,488,3.0,845555588
6,489,4.0,845554505
6,490,4.0,845553819
6,491,4.0,845553559
6,492,2.0,845553382
6,291,2.0,845553382
6,493,5.0,845553875
6,494,4.0,845554397
6,495,3.0,845553695
6,496,4.0,845555362
6,497,3.0,845555402
6,259,3.0,845553819
6,292,4.0,845553426
6,460,4.0,845553354
6,461,5.0,845553726
6,498,4.0,845554962
6,499,4.0,845555607
6,293,3.0,845553907
6,500,4.0,845554551
6,3,4.0,845553317
6,4,1.0,845553381
6,501,4.0,845555402
6,502,4.0,845554263
6,503,4.0,845555454
6,504,4.0,845553660
6,505,3.0,845555070
6,506,3.0,845555151
6,507,4.0,845555317
6,508,3.0,845554907
6,509,5.0,845556131
6,510,3.0,845555300
6,511,2.0,845555694
6,512,4.0,845555124
6,513,4.0,845555454
6,514,4.0,845554584
6,515,4.0,845553559
6,516,3.0,845555151
6,517,1.0,845555436
6,518,4.0,845554349
6,519,3.0,845553757
6,7,5.0,845553283
6,520,4.0,845553994
6,521,3.0,845556257
6,298,3.0,845555342
6,522,3.0,845554987
6,523,3.0,845555024
6,524,4.0,845553586
6,525,4.0,845553966
6,526,4.0,845555607
6,463,4.0,845553110
6,8,4.0,845553586
6,464,3.0,845553146
6,527,4.0,845553660
6,528,3.0,845555006
6,529,5.0,845553457
6,530,3.0,845553253
6,10,3.0,845553907
6,531,3.0,845553146
6,532,5.0,845553695
6,533,3.0,845554263
6,300,3.0,845555402
6,534,3.0,845554479
6,535,3.0,845554931
6,536,1.0,845555362
6,537,2.0,845555006
6,538,3.0,845553938
6,539,3.0,845553283
6,540,3.0,845553619
6,541,3.0,845556241
6,542,2.0,845554931
6,543,4.0,845554455
6,544,3.0,845553586
6,545,3.0,845556290
6,546,3.0,845553619
6,547,3.0,845555477
6,548,4.0,845554024
6,549,3.0,845553253
6,550,3.0,845556106
6,551,4.0,845556310
6,552,4.0,845556181
6,11,4.0,845554099
6,553,3.0,845555382
6,554,2.0,845553994
6,555,3.0,845556131
6,304,4.0,845554024
6,556,3.0,845553794
6,557,4.0,845553381
6,558,5.0,845553966
6,13,3.0,845553174
6,559,2.0,845554176
6,560,4.0,845553559
6,561,4.0,845553875
6,562,3.0,845554987
6,563,3.0,845555571
6,564,3.0,845555588
6,565,5.0,845554263
6,566,4.0,845555588
6,567,3.0,845556257
6,568,4.0,845553619
6,465,3.0,845553283
6,569,3.0,845555655
6,570,3.0,845553726
6,571,5.0,845554176
6,572,3.0,845555172
6,466,4.0,845553695
6,573,5.0,845554551
6,307,3.0,845553726
6,467,3.0,845553457
6,574,3.0,845554376
6,575,3.0,845555172
6,576,4.0,845555249
6,577,3.0,845553875
6,578,4.0,845555151
6,579,4.0,845553907
6,580,5.0,845553844
6,581,3.0,845555436
6,582,4.0,845554320
6,583,3.0,845553522
6,584,2.0,845553283
6,585,3.0,845554455
6,586,3.0,845555571
6,587,4.0,845553253
6,588,3.0,845553660
6,16,2.0,845553110
6,589,3.0,845555436
6,590,3.0,845554099
6,591,4.0,845555546
6,592,3.0,845556119
6,593,1.0,845555151
6,594,3.0,845555546
6,595,5.0,845554603
6,596,4.0,845553522
6,17,5.0,845553174
6,597,4.0,845553457
6,232,5.0,845553200
6,598,1.0,845554062
6,599,4.0,845553200
6,600,3.0,845555071
6,601,3.0,845555046
6,18,5.0,845553757
6,602,3.0,845556223
6,603,5.0,845553586
6,604,4.0,845553253
6,605,4.0,845555265
6,309,3.0,845553938
6,606,3.0,845555172
6,470,3.0,845553146
6,607,3.0,845555300
6,311,3.0,845553938
6,19,5.0,845553146
6,608,5.0,845553489
6,312,4.0,845554455
6,609,3.0,845555382
6,610,4.0,845553726
6,611,4.0,845555402
6,612,4.0,845553819
6,20,5.0,845553200
6,313,3.0,845553457
6,613,3.0,845555265
6,614,3.0,845556412
6,615,3.0,845555094
6,616,4.0,845554376
6,21,3.0,845553994
6,471,5.0,845553317
6,617,3.0,845554962
6,22,4.0,845553317
6,314,5.0,845553726
6,618,4.0,845553794
6,619,3.0,845554141
6,620,3.0,845554296
6,621,5.0,845553317
6,622,3.0,845554987
6,472,4.0,845553110
6,623,3.0,845553994
6,624,3.0,845554397
6,625,3.0,845554320
6,626,3.0,845554603
6,473,3.0,845553354
6,627,3.0,845554505
6,628,4.0,845554420
6,629,3.0,845554962
6,630,3.0,845554224
6,631,3.0,845554551
6,632,5.0,845553489
6,633,4.0,845553200
6,634,3.0,845553489
6,635,3.0,845554505
6,636,4.0,845553457
6,637,3.0,845555124
6,316,4.0,845555024
6,638,4.0,845553283
6,639,3.0,845554062
6,25,5.0,845553174
6,640,3.0,845555546
6,641,3.0,845555281
6,642,2.0,845553844
6,643,4.0,845553907
6,644,4.0,845555477
6,645,3.0,845555632
6,474,4.0,845553522
6,317,4.0,845554099
6,646,4.0,845554141
6,26,5.0,845553200
6,647,3.0,845553794
6,648,3.0,845554505
6,649,3.0,845554584
6,650,4.0,845554141
6,651,3.0,845555172
6,652,3.0,845554176
6,653,3.0,845553819
6,27,5.0,845553354
6,654,3.0,845554455
6,655,3.0,845555317
6,656,4.0,845553586
6,319,3.0,845553522
6,657,3.0,845555546
6,475,4.0,845553794
6,658,4.0,845554908
6,659,3.0,845553844
6,660,3.0,845554479
6,28,3.0,845553426
6,476,3.0,845554296
6,661,3.0,845554224
6,662,3.0,845556181
6,663,3.0,845554551
6,321,3.0,845553426
6,664,3.0,845554099
6,665,4.0,845554524
6,29,3.0,845554099
6,666,2.0,845554349
6,667,3.0,845554908
6,30,3.0,845553875
6,31,5.0,845553559
6,668,4.0,845555342
6,669,3.0,845555070
6,670,5.0,845553381
6,322,5.0,845553146
6,478,3.0,845553317
6,32,5.0,845553109
6,33,3.0,845553109
6,34,4.0,845553174
6,479,4.0,845553819
6,323,5.0,845553174
6,35,3.0,845554141
6,480,4.0,845553354
6,671,3.0,845555024
6,36,3.0,845553844
6,672,4.0,845555342
6,673,5.0,845554062
6,674,3.0,845555300
6,675,4.0,845555265
6,676,4.0,845555046
6,677,1.0,845555362
6,260,4.0,845555151
6,678,3.0,845556147
6,679,3.0,845555342
6,680,3.0,845555694
6,681,3.0,845556378
6,682,4.0,845556147
6,683,3.0,845555571
6,325,4.0,845554376
6,684,5.0,845555249
6,685,3.0,845556223
6,686,4.0,845555317
6,687,2.0,845555694
6,41,5.0,845553619
6,688,3.0,845555046
6,689,1.0,845555006
6,690,3.0,845555632
6,691,3.0,845556462
6,42,5.0,845556915
6,692,5.0,845554584
6,693,3.0,845556506
6,694,3.0,845555656
6,695,3.0,845556194
6,696,4.0,845554584
6,697,3.0,845555514
6,698,5.0,845556222
6,699,4.0,845556194
6,700,3.0,845556241
6,701,4.0,845555514
6,702,3.0,845556120
6,703,3.0,845555675
6,704,4.0,845556340
6,705,4.0,845555694
6,706,3.0,845556412
6,707,3.0,845556181
6,708,3.0,845556340
6,709,3.0,845556448
6,710,3.0,845556241
6,711,3.0,845556808
6,712,3.0,845556567
6,713,4.0,845556475
6,714,4.0,845556808
6,715,4.0,845556323
6,716,2.0,845556412
6,717,4.0,845556506
6,718,4.0,845556694
6,57,3.0,845556462
6,58,5.0,845556694
6,719,4.0,845556860
6,720,4.0,845556579
6,60,3.0,845555571
6,721,4.0,845556278
6,343,3.0,845555454
7,0,4.5,1106635946
7,4,4.5,1106635993
7,295,3.0,1106635520
7,463,4.5,1106635925
7,531,4.0,1106635987
7,15,5.0,1106635933
7,20,5.0,1106635915
7,472,3.0,1106635937
7,642,5.0,1106635532
7,26,5.0,1106635917
7,670,2.0,1106635714
7,322,3.0,1106635971
7,478,2.5,1106635940
7,33,3.0,1106635922
7,34,5.0,1106635912
7,323,3.5,1106712636
7,37,4.0,1106635981
7,722,4.0,1106636810
7,42,4.5,1106635943
7,336,3.0,1106635685
7,723,4.0,1106712615
7,724,4.0,1106635502
7,348,1.5,1106712613
7,68,4.0,1106635996
7,72,4.0,1106635462
7,73,4.0,1106635965
7,76,5.0,1106635496
7,77,4.5,1106635464
7,81,5.0,1106712575
7,725,1.5,1106635678
7,85,5.0,1106635681
7,98,3.5,1106635489
7,726,5.0,1106635423
7,727,4.0,1106635429
7,103,3.0,1107127060
7,728,3.0,1106635653
7,729,0.5,1106635416
7,730,4.0,1106635484
7,378,1.5,1106635444
7,115,4.5,1106635657
7,382,5.0,1106713565
7,391,2.0,1106712559
7,149,3.5,1106635625
7,164,5.0,1106635640
7,171,1.5,1106712553
7,172,3.0,1106635540
7,731,4.5,1113542732
7,399,2.0,1106635420
7,732,2.5,1106713072
7,733,1.5,1106713076
7,734,3.5,1106713081
7,401,4.5,1106635648
7,184,4.0,1106712546
7,735,4.5,1106635500
7,736,1.5,1106713005
7,421,4.5,1106712549
7,219,1.5,1106636534
7,737,1.0,1106712541
7,228,3.5,1106635630
7,738,5.0,1106635733
7,739,4.0,1106636596
7,740,2.5,1106635635
7,741,3.0,1161738301
7,742,4.0,1106712913
7,743,2.0,1106635742
7,446,2.0,1110855253
7,744,4.0,1106635524
7,745,0.5,1107127033
7,746,4.5,1106712869
7,747,1.0,1106635749
7,748,1.5,1109746591
7,749,1.5,1161738352
7,750,3.0,1106635738
7,751,4.0,1106636531
7,457,4.0,1106636718
7,752,4.0,1106636702
7,753,4.5,1106636589
7,754,4.5,1106636610
7,755,3.5,1106712866
7,756,3.5,1106636606
7,757,0.5,1106635735
7,758,4.0,1106636707
7,759,3.0,1106712820
7,760,3.0,1106636612
7,761,1.5,1106635745
7,762,5.0,1106713586
7,763,4.5,1106635705
7,764,4.5,1106636527
7,765,4.0,1106636600
7,766,4.5,1106712818
7,767,4.0,1106636516
7,768,4.0,1106712831
7,769,0.5,1157949714
7,770,4.5,1106636584
7,771,4.5,1106712827
7,772,2.0,1106712812
7,773,4.5,1106636579
7,774,4.0,1106636520
7,775,3.0,1173051472
7,776,4.0,1107473963
7,777,4.5,1106713442
7,778,3.5,1106636782
7,779,2.5,1106636592
7,780,2.0,1108602792
7,781,4.5,1106636844
7,782,4.5,1106636511
7,783,3.5,1108602755
7,784,1.0,1106779625
7,785,1.0,1161738306
7,235,4.5,1106636602
7,786,1.5,1109746594
7,787,1.0,1106713549
7,788,3.5,1118025961
7,789,1.0,1110757877
7,790,4.5,1122333561
7,791,4.0,1110757890
7,792,4.0,1106636098
7,793,3.5,1110173697
7,794,4.0,1106636064
7,795,1.0,1106636095
7,796,2.5,1106636069
7,797,2.5,1111552650
7,798,4.0,1106636101
7,799,3.0,1107474020
7,800,3.5,1113353083
7,801,2.0,1107127004
7,802,3.5,1118025982
7,803,2.0,1118025946
7,804,1.5,1122940686
7,805,2.0,1118026013
7,806,3.5,1128486479
7,807,3.5,1116550784
7,808,1.0,1121041079
7,809,2.0,1121041002
7,810,1.0,1125442102
7,811,3.0,1121041015
7,812,4.5,1122333538
7,813,3.5,1162163504
7,814,3.5,1149548381
7,815,4.5,1144806100
7,816,4.0,1157949636
7,817,4.5,1157066190
7,818,1.0,1159225196
7,819,0.5,1161738279
7,820,1.0,1157949732
7,237,1.0,1169687318
7,821,4.5,1162163488
7,822,2.5,1174263740
7,823,4.5,1165876367
7,824,3.5,1174263775
7,825,0.5,1176181731
7,826,3.0,1173051469
8,481,4.0,839463806
8,486,2.0,839463509
8,487,4.0,839463806
8,291,4.0,839463564
8,292,3.0,839463624
8,460,5.0,839463546
8,462,3.0,839463644
8,3,4.0,839463546
8,4,5.0,839463644
8,7,3.0,839463527
8,524,3.0,839464076
8,463,4.0,839463422
8,464,2.0,839463451
8,539,5.0,839463509
8,540,4.0,839463856
8,549,3.0,839463509
8,13,4.0,839463470
8,14,3.0,839464076
8,560,3.0,839463767
8,568,3.0,839463856
8,465,5.0,839463509
8,583,3.0,839463767
8,587,3.0,839463489
8,16,4.0,839463422
8,597,3.0,839463644
8,232,5.0,839463489
8,604,3.0,839463509
8,20,3.0,839463527
8,313,5.0,839463767
8,471,5.0,839463546
8,22,3.0,839463564
8,621,4.0,839463644
8,472,5.0,839463422
8,632,1.0,839463702
8,636,3.0,839463728
8,638,4.0,839463546
8,25,3.0,839463489
8,26,4.0,839463527
8,27,2.0,839463624
8,28,5.0,839463728
8,321,3.0,839463728
8,827,3.0,839463702
8,670,3.0,839463702
8,32,5.0,839463422
8,33,3.0,839463422
8,34,4.0,839463470
8,480,3.0,839463728
9,498,3.0,1044656650
9,828,3.0,1044657119
9,12,4.0,1044656650
9,619,3.0,1044656716
9,829,3.0,1044657102
9,830,4.0,1044657026
9,45,5.0,1044657026
9,831,2.0,1044656650
9,832,4.0,1044657088
9,70,5.0,1044656716
9,85,5.0,1044657088
9,833,4.0,1044656650
9,834,2.0,1044656716
9,835,3.0,1044657200
9,119,4.0,1044657237
9,836,3.0,1044656650
9,837,5.0,1044657072
9,838,3.0,1044657221
9,839,2.0,1044656716
9,840,2.0,1044656650
9,841,3.0,1044656650
9,842,3.0,1044657051
9,843,1.0,1044657221
9,844,1.0,1044656650
9,753,5.0,1044657051
9,755,4.0,1044656811
9,757,3.0,1044656811
9,758,4.0,1044656792
9,845,4.0,1044656836
9,846,4.0,1044656836
9,847,5.0,1044656836
9,848,1.0,1044656836
9,849,1.0,1044657318
9,850,3.0,1044657269
9,851,3.0,1044656962
9,852,4.0,1044656792
9,853,1.0,1044657318
9,854,4.0,1044657144
9,855,5.0,1044656934
9,764,5.0,1044656908
9,856,4.0,1044656962
9,857,1.0,1044657338
9,858,4.0,1044657185
9,859,2.0,1044657269
9,860,4.0,1044657072
9,861,2.0,1044657285
10,16,1.0,1455303387
10,20,3.5,1455301685
10,322,4.0,1455306173
10,480,3.5,1455357645
10,335,4.0,1455302254
10,862,0.5,1455306152
10,863,3.0,1455619275
10,864,3.0,1455303518
10,865,3.0,1455357613
10,729,3.5,1455301699
10,375,4.0,1455306183
10,166,0.5,1455356378
10,731,3.5,1455357517
10,401,0.5,1455356388
10,184,1.0,1455356578
10,192,0.5,1455356582
10,219,4.0,1455356591
10,866,3.0,1455398344
10,446,3.5,1455302676
10,744,4.5,1455356595
